,year,title,genre,avg_vote,movie_rating,duration
11164,2010,Is It Just Me?,"Comedy, Romance",6.2,good,93
11165,2010,The Traveler,"Horror, Thriller",4.1,okay,96
11166,2010,Pyeong-haeng-i-ron,Thriller,6.0,good,110
11167,2009,Sikeurit,Thriller,6.7,good,105
11168,2009,Baekyahaeng: Hayan eodoom sokeul geolda,"Mystery, Romance, Thriller",6.6,good,135
11169,2010,Rang zi dan fei,"Action, Comedy, Western",7.4,good,132
11170,2010,Orange,"Comedy, Drama, Romance",6.6,good,162
11171,2010,Alex und der Löwe,"Comedy, Romance",5.2,okay,96
11172,2009,Magiczne drzewo,"Adventure, Family, Fantasy",5.7,okay,83
11173,2010,Un balcon sur la mer,"Drama, Mystery, Romance",6.2,good,95
11174,2010,Stomp the Yard 2: Homecoming,"Drama, Music",4.2,okay,89
11175,2010,L'homme qui voulait vivre sa vie,"Drama, Thriller",6.7,good,114
11176,2010,600 kilos d'or pur,Adventure,4.5,okay,100
11177,2010,Beyond the Black Rainbow,"Horror, Sci-Fi, Thriller",6.1,good,110
11178,2009,Bjarnfreðarson,Comedy,7.2,good,109
11179,2010,Zeburâman: Zebura Shiti no gyakushû,"Action, Sci-Fi",6.0,good,106
11180,2009,Peraanmai,"Action, Adventure, Drama",7.1,good,150
11181,2008,Don't Look in the Cellar,Horror,2.1,bad,88
11182,2009,Loup,Drama,6.4,good,102
11183,2009,My Ex,Horror,5.3,okay,90
11184,2009,10-eok,Thriller,5.5,okay,114
11185,2009,Nakumonka,"Comedy, Drama",6.4,good,134
11186,2008,Oishii Man,Drama,6.4,good,98
11187,2009,Bulshinjiok,"Horror, Mystery, Thriller",6.3,good,112
11188,2009,Kwan yan chut si,"Crime, Drama, Thriller",5.6,okay,85
11189,2009,Shokudo katatsumuri,Drama,6.5,good,118
11190,2009,Jak-jeon,"Action, Crime, Drama",6.3,good,119
11191,2010,Ui-hyeong-je,"Action, Drama",6.9,good,117
11192,2010,Sin yan,"Action, Drama, Thriller",6.8,good,113
11193,2010,Cheung wong ji wong,"Action, Drama, Mystery",6.3,good,118
11194,2010,Douchebag,"Comedy, Drama",6.2,good,81
11195,2010,The Possession of David O'Reilly,Horror,4.6,okay,87
11196,2010,Paranormal Activity 2,Horror,5.6,okay,91
11197,2010,First Night,"Comedy, Musical, Romance",5.2,okay,116
11198,2010,My Family's Secret,"Crime, Mystery, Thriller",4.1,okay,87
11199,2010,The Boy She Met Online,Thriller,4.4,okay,89
11200,2009,Kanthaswamy,Action,4.9,okay,190
11201,2010,Angel Camouflaged,"Drama, Music",5.4,okay,116
11202,2010,Armless,Comedy,5.1,okay,82
11203,2010,Año bisiesto,"Drama, Romance",5.9,okay,94
11204,2009,Abimm,"Comedy, Drama",5.9,okay,108
11205,2009,Aci Ask,"Drama, Romance",5.4,okay,106
11206,2010,Framily,Drama,6.2,good,96
11207,2009,Gecenin Kanatlari,"Drama, Romance, Thriller",4.8,okay,97
11208,2010,Rina,"Comedy, Drama, Romance",5.8,okay,105
11209,2009,Serigala Terakhir,"Action, Drama",6.6,good,110
11210,2009,The Watercolor,Animation,6.8,good,84
11211,2009,Aao Wish Karein,"Comedy, Family, Fantasy",5.1,okay,140
11212,2010,Angèle et Tony,Drama,6.6,good,83
11213,2009,Tenshi no koi,"Drama, Romance",7.0,good,119
11214,2009,Tomboys,"Crime, Drama, Horror",2.8,bad,79
11215,2010,Zot van A.,"Comedy, Romance",5.8,okay,120
11216,2010,Ejder Kapani,"Action, Crime, Thriller",6.5,good,105
11217,2010,Open,"Drama, Romance",5.3,okay,88
11218,2010,Retratos en un mar de mentiras,Drama,7.1,good,91
11219,2010,Slackistan,Drama,5.3,okay,85
11220,2010,Sandheden om mænd,"Comedy, Drama, Romance",6.7,good,91
11221,2009,Kerala Cafe,"Comedy, Drama, Family",7.4,good,140
11222,2010,Confined,"Drama, Mystery, Thriller",5.3,okay,90
11223,2010,Bonded by Blood,"Crime, Drama, Thriller",5.5,okay,96
11224,2010,Amphibious 3D,"Action, Adventure, Comedy",3.5,okay,83
11225,2010,Birth of Separation,"Drama, Horror, Romance",4.5,okay,105
11226,2010,Brother's Justice,Comedy,4.5,okay,80
11227,2010,The Insatiable Moon,Drama,6.6,good,101
11228,2010,The Final Girl,Drama,3.5,okay,80
11229,2010,Deleted Scenes,"Drama, Romance",4.4,okay,89
11230,2010,127 Hours,"Biography, Drama",7.6,good,94
11231,2010,Man-choo,Drama,6.7,good,116
11232,2010,Treacle Jr.,Drama,6.9,good,82
11233,2010,Akunin,"Crime, Drama, Romance",7.2,good,139
11234,2010,Carancho,"Crime, Drama, Romance",6.8,good,107
11235,2009,The Figurine,Thriller,4.6,okay,120
11236,2010,Der letzte Angestellte,Horror,6.2,good,88
11237,2010,Planes para mañana,Drama,6.2,good,96
11238,2009,Selo gori... i tako,"Comedy, Drama",4.0,okay,114
11239,2009,MGS: Philanthropy,"Action, Adventure, Sci-Fi",6.4,good,69
11240,2010,Quchis dgeebi,Drama,7.7,good,89
11241,2010,Rent a Car,Comedy,1.7,bad,105
11242,2010,Rocky Trails,"Adventure, Comedy, Horror",5.5,okay,72
11243,2010,In Our Name,Drama,6.2,good,93
11244,2010,Por el camino,"Drama, Romance",6.7,good,85
11245,2010,The Grace Card,Drama,6.4,good,101
11246,2010,Un altro mondo,Drama,6.5,good,110
11247,2010,Needle,"Horror, Mystery, Thriller",4.8,okay,90
11248,2009,Sodium Babies,"Drama, Fantasy, Horror",5.2,okay,90
11249,2010,À bout portant,"Action, Crime, Drama",6.8,good,81
11250,2009,Angel John,"Comedy, Drama, Fantasy",2.6,bad,130
11251,2010,Die kommenden Tage,"Drama, Sci-Fi",6.3,good,125
11252,2010,The Drawn Together Movie: The Movie!,"Animation, Comedy, Mystery",6.2,good,70
11253,2010,The Kane Files: Life of Trial,Action,5.7,okay,86
11254,2010,Bungaku shôjo,"Animation, Comedy, Fantasy",6.2,good,101
11255,2009,Dujone,Romance,5.3,okay,136
11256,2010,Doch yakudzy,Comedy,5.1,okay,81
11257,2009,Aayirathil Oruvan,Drama,6.4,good,138
11258,2010,Gekijouban Trick: Reinouryokusha batoru roiyaru,Mystery,6.0,good,119
11259,2009,Les barons,Comedy,6.7,good,111
11260,2009,Wong Gok gam yuk,"Crime, Drama",5.8,okay,96
11261,2009,Bornova Bornova,Drama,7.0,good,92
11262,2009,The Goatherd,Horror,2.9,bad,80
11263,2010,Figli delle stelle,"Comedy, Crime",6.1,good,102
11264,2009,Gekijouban Makurosu F: Itsuwari no utahime,"Animation, Sci-Fi",6.8,good,120
11265,2009,Pikap: Sem bez pravil,Comedy,4.8,okay,80
11266,2010,Sebbe,Drama,6.5,good,79
11267,2010,Siren,Horror,3.6,okay,86
11268,2010,Pure Country 2: The Gift,"Drama, Music, Musical",5.0,okay,112
11269,2010,I Didn't Come Here to Die,"Comedy, Horror",5.3,okay,80
11270,2009,Perfidia,Drama,4.9,okay,84
11271,2010,Embargo,"Comedy, Drama",5.5,okay,80
11272,2010,White Irish Drinkers,Drama,6.8,good,109
11273,2010,Hidalgo - La historia jamás contada.,"Biography, Drama, History",6.5,good,115
11274,2009,Deu suay doo,"Action, Romance",6.1,good,112
11275,2009,Prem Amar,Romance,6.8,good,140
11276,2010,Freak Dance,"Comedy, Musical",4.5,okay,90
11277,2010,Honeymooner,Comedy,5.6,okay,74
11278,2009,Kawasakiho ruze,Drama,7.0,good,100
11279,2009,Olhos Azuis,Drama,7.0,good,111
11280,2009,Dinosaurier,"Comedy, Crime, Romance",6.0,good,105
11281,2007,Made in Europe,Drama,6.7,good,98
11282,2010,Bushi no kakeibo,Drama,6.4,good,129
11283,2010,Tomme tønner,"Comedy, Crime",5.6,okay,87
11284,2010,"Aballay, el hombre sin miedo","Action, Adventure, Drama",6.0,good,100
11285,2010,Saigo no Chûshingura,Drama,7.2,good,133
11286,2010,Shan zha shu zhi lian,"Drama, Romance",7.1,good,114
11287,2010,Garo: Red Requiem,"Action, Fantasy",5.5,okay,97
11288,2010,Airiseu: Deo mubi,"Action, Adventure, Drama",6.2,good,125
11289,2010,Country Strong,"Drama, Music",6.3,good,117
11290,2010,Tropa de Elite 2: O Inimigo Agora é Outro,"Action, Crime, Drama",8.0,good,115
11291,2009,Wrecked,"Drama, Romance",3.7,okay,73
11292,2010,Fubar II,Comedy,6.6,good,85
11293,2009,Shob Charitro Kalponik,Drama,6.8,good,135
11294,2010,La vita è una cosa meravigliosa,Comedy,5.1,okay,103
11295,2009,Air terjun pengantin,Horror,3.4,okay,80
11296,2009,Emak Ingin Naik Haji,Drama,6.9,good,98
11297,2009,Kamen raidâ x Kamen raidâ W & Dikeido Movie taisen ,"Action, Adventure, Sci-Fi",6.6,good,98
11298,2007,Saek-jeuk-shi-gong-ssi-zeun-too,"Comedy, Drama, Romance",6.1,good,115
11299,2007,Zeynep'in sekiz günü,Drama,5.3,okay,123
11300,2005,Cheap,"Crime, Drama, Horror",6.7,good,117
11301,2010,Homewrecker,"Biography, Comedy, Crime",5.5,okay,88
11302,2009,Bahti kara,Drama,5.3,okay,90
11303,2010,Purge,"Drama, Sci-Fi",2.2,bad,80
11304,2010,Renovation,"Horror, Thriller",2.9,bad,85
11305,2010,Knock Out,"Action, Crime, Drama",5.9,okay,117
11306,2010,Comme les cinq doigts de la main,"Action, Drama, Thriller",5.2,okay,116
11307,2010,Rock It!,"Comedy, Family, Musical",4.5,okay,93
11308,2009,Vavien,"Comedy, Drama, Thriller",7.5,good,100
11309,2009,The Third Testament: The Antichrist and the Harlot,Action,2.5,bad,115
11310,2010,Prowl,Horror,4.5,okay,84
11311,2009,La sangre y la lluvia,Drama,6.6,good,109
11312,2009,A Bit of Tom Jones?,Comedy,4.6,okay,89
11313,2010,Boy,"Comedy, Drama",7.5,good,87
11314,2009,Insadong seukaendeul,"Crime, Drama, Thriller",6.1,good,109
11315,2010,El atentado,"Drama, History, War",6.1,good,120
11316,2009,I Am Here... Now,"Crime, Drama, Fantasy",4.9,okay,87
11317,2010,The New Year,"Comedy, Drama",6.3,good,96
11318,2010,Oddsac,Music,7.1,good,54
11319,2009,D@bbe 2,Horror,3.3,okay,85
11320,2010,Gun,"Action, Crime, Thriller",3.8,okay,82
11321,2010,Neds,Drama,7.0,good,124
11322,2010,Pelt,"Comedy, Horror",3.6,okay,87
11323,2010,The Trouble with Terkel,"Animation, Comedy, Drama",7.1,good,87
11324,2010,"L'amour, c'est mieux à deux","Comedy, Romance",5.8,okay,100
11325,2005,Double Down,"Action, Adventure, Crime",4.6,okay,93
11326,2010,Eyes in the Dark,"Horror, Sci-Fi, Thriller",4.5,okay,78
11327,2010,Essential Killing,"Thriller, War",6.1,good,83
11328,2009,Ting shuo,"Drama, Romance",7.5,good,109
11329,2009,Sil jong,Thriller,6.0,good,99
11330,2010,Amigo,"Drama, War",5.8,okay,124
11331,2010,Golmaal 3,"Action, Comedy",5.4,okay,155
11332,2010,Elisa K,Drama,5.9,okay,71
11333,2010,Legendary,"Drama, Sport",6.2,good,107
11334,2010,Hunt to Kill,"Action, Thriller",5.2,okay,98
11335,2010,Skyline,"Action, Sci-Fi, Thriller",4.4,okay,92
11336,2010,Echte Wiener 2 - Die Deppat'n und die Gspritzt'n,"Comedy, Drama",5.5,okay,100
11337,2010,De Pernas pro Ar,Comedy,5.6,okay,101
11338,2009,Aeja,Drama,6.6,good,111
11339,2009,Nae sa-rang nae gyeol-ae,Drama,6.6,good,121
11340,2008,So-nyeon-eun wool-ji anh-neun-da,"Drama, War",6.4,good,98
11341,2009,Yeogo goedam 5: Dong-ban-ja-sal,"Drama, Horror, Mystery",5.7,okay,88
11342,2010,Les émotifs anonymes,"Comedy, Romance",6.9,good,80
11343,2010,@urFRENZ,Drama,5.9,okay,90
11344,2010,I Love Karditsa,Comedy,3.6,okay,93
11345,2009,Nisos,"Comedy, Crime, Drama",6.5,good,96
11346,2009,Colors,"Comedy, Drama",2.8,bad,125
11347,2010,"Thelma, Louise et Chantal",Comedy,5.4,okay,90
11348,2010,Knerten gifter seg,"Adventure, Comedy, Family",5.5,okay,78
11349,2010,Kom niet aan mijn kinderen,"Drama, Thriller",6.5,good,85
11350,2010,Morgen,Drama,7.0,good,100
11351,2010,Gelecekten Bir Gün,"Comedy, Drama",5.1,okay,95
11352,2009,Yahsi Bati,"Comedy, Western",7.4,good,112
11353,2010,Beatdown,"Action, Crime, Thriller",4.5,okay,90
11354,2010,Grey Skies,"Horror, Sci-Fi",3.4,okay,83
11355,2010,15 Till Midnight,"Drama, Mystery, Sci-Fi",2.8,bad,97
11356,2010,As Night Falls,"Action, Comedy, Fantasy",2.7,bad,78
11357,2010,En familie,Drama,6.6,good,102
11358,2010,Fase 7,"Sci-Fi, Thriller",5.9,okay,95
11359,2010,Memory Lane,Drama,6.0,good,98
11360,2009,The Fallow Field,"Horror, Thriller",4.2,okay,100
11361,2010,Kari-gurashi no Arietti,"Animation, Adventure, Fami",7.6,good,94
11362,2009,Bhagavan,Thriller,2.0,bad,98
11363,2009,Chernaya Molniya,"Action, Sci-Fi, Thriller",5.7,okay,102
11364,2010,Nasha Russia. Yaytsa sudby,Comedy,4.7,okay,85
11365,2010,Ranbô to taiki,Drama,6.1,good,97
11366,2010,Schastlivyy konets,Comedy,3.0,okay,97
11367,2010,Suicide Club,"Adventure, Comedy, Drama",5.9,okay,96
11368,2009,Clownstrophobia,Horror,2.0,bad,78
11369,2010,Hold om mig,Drama,6.3,good,80
11370,2010,Accident on Hill Road,"Crime, Drama, Thriller",3.9,okay,105
11371,2010,Ada: Zombilerin Dügünü,"Comedy, Horror",5.2,okay,77
11372,2009,Ban-doo-bi,Drama,7.1,good,107
11373,2010,"Ensemble, c'est trop",Comedy,5.5,okay,96
11374,2010,Kutsal Damacana 2: Itmen,"Action, Comedy, Fantasy",2.8,bad,98
11375,2009,Vettaikaran,"Action, Drama",4.7,okay,150
11376,2010,Farsan,Comedy,5.6,okay,97
11377,2010,Tiny Furniture,"Comedy, Drama, Romance",6.2,good,98
11378,2010,Ôoku,"Drama, Sci-Fi",6.4,good,116
11379,2010,Vallanzasca - Gli angeli del male,"Biography, Crime, Drama",6.8,good,125
11380,2010,Opstandelsen,"Action, Drama, Horror",4.5,okay,50
11381,2010,Parked,Drama,6.7,good,94
11382,2009,Bay rong,Action,6.0,good,90
11383,2010,Bal,Drama,7.2,good,103
11384,2010,This Movie Is Broken,"Drama, Music, Romance",5.6,okay,85
11385,2010,Amaya,"Comedy, Drama, Romance",6.5,good,110
11386,2010,See piu fung wan,"Action, Thriller",5.7,okay,93
11387,2010,Raiou,Romance,6.1,good,133
11388,2010,Tees Maar Khan,"Comedy, Crime",2.5,bad,135
11389,2010,Balada triste de trompeta,"Comedy, Drama, Horror",6.5,good,107
11390,2010,God of Vampires,Horror,4.0,okay,144
11391,2009,Moz & Cat,"Comedy, Drama",2.6,bad,156
11392,2010,Burning Daylight,Crime,5.3,okay,102
11393,2010,Suzumiya Haruhi no shôshitsu,"Animation, Comedy, Drama",8.1,good,163
11394,2010,Una canzone per te,Comedy,5.1,okay,102
11395,2010,Varg Veum - Skriften på veggen,Crime,6.2,good,82
11396,2007,Adeul,Drama,6.9,good,109
11397,2010,45m2,Drama,6.0,good,78
11398,2010,Das Leben ist zu lang,"Comedy, Drama",5.2,okay,86
11399,2010,Housefull,Comedy,5.4,okay,144
11400,2010,Kajínek,"Action, Crime, Drama",6.1,good,118
11401,2009,Paleri Manikyam: Oru Pathirakolapathakathinte Katha,"Crime, Drama, History",7.7,good,155
11402,2010,Striker,"Action, Crime, Drama",7.0,good,128
11403,2010,Walking the Dead,Horror,4.3,okay,85
11404,2010,Elena Undone,"Drama, Romance",6.1,good,111
11405,2010,Dos hermanos,"Comedy, Drama",6.5,good,105
11406,2010,El mural,"Biography, Drama",6.5,good,110
11407,2010,Inuk,"Adventure, Drama",6.9,good,90
11408,2010,Eva y Lola,"Drama, Music, Romance",6.1,good,87
11409,2010,Good Neighbours,"Drama, Thriller",5.8,okay,99
11410,2010,Hitler à Hollywood,Drama,5.7,okay,85
11411,2010,Pieds nus sur les limaces,Drama,6.2,good,103
11412,2010,Por tu culpa,Drama,6.7,good,87
11413,2009,Sang Pemimpi,Drama,6.8,good,120
11414,2010,Filière 13,Comedy,5.6,okay,112
11415,2009,Ho Ho Ho,"Comedy, Drama, Family",6.0,good,101
11416,2009,Xuxa em O Mistério de Feiurinha,Family,2.1,bad,82
11417,2010,Fired,Horror,4.6,okay,87
11418,2010,Recep Ivedik 3,Comedy,4.0,okay,95
11419,2010,Seeing Heaven,"Drama, Thriller",3.5,okay,106
11420,2010,Danchizuma: Hirusagari no jôji,Drama,5.1,okay,70
11421,2009,Munde U.K. De,"Comedy, Drama, Romance",6.6,good,149
11422,2010,Atithi Tum Kab Jaoge?,Comedy,6.4,good,155
11423,2010,Otto's Eleven,Comedy,4.6,okay,95
11424,2010,Atlantis Down,"Action, Sci-Fi",3.2,okay,95
11425,2010,Break Ke Baad,"Comedy, Drama, Romance",5.2,okay,118
11426,2010,Re-Generator,"Action, Sci-Fi",2.4,bad,94
11427,2010,Revolución,Drama,6.1,good,105
11428,2010,Snowblind,Western,4.1,okay,95
11429,2010,Un buen día,Drama,3.9,okay,95
11430,2009,Anjaneyulu,"Action, Comedy, Crime",4.8,okay,143
11431,2009,Ek Niranjan,Action,5.2,okay,150
11432,2009,Kick,"Action, Comedy",7.8,good,155
11433,2009,Maska,"Action, Comedy, Drama",5.1,okay,156
11434,2005,Danger,Thriller,6.4,good,125
11435,2010,Hellweek,Horror,2.0,bad,102
11436,2006,Kitakitalu,Comedy,5.8,okay,150
11437,2005,Meesrti,Action,3.6,okay,90
11438,2010,Repeaters,"Action, Crime, Drama",5.8,okay,89
11439,2010,That Girl in Yellow Boots,"Crime, Drama, Mystery",6.7,good,103
11440,2010,Kommissarie Späck,"Comedy, Crime",4.7,okay,82
11441,2009,La Yuma,"Action, Drama",6.5,good,90
11442,2010,President's Day,"Comedy, Crime, Horror",4.3,okay,80
11443,2009,Anubis en de wraak van Arghus,Family,6.2,good,84
11444,2010,La lisière,Drama,4.9,okay,100
11445,2010,Daydream Nation,"Drama, Romance",6.4,good,98
11446,2010,Zombie Undead,Horror,2.3,bad,79
11447,2010,Adhurs,"Action, Comedy, Thriller",6.8,good,150
11448,2010,Bindaas,"Action, Drama, Family",6.9,good,143
11449,2008,Blade Babji,Comedy,6.4,good,150
11450,2010,Khaleja,"Action, Drama",7.5,good,170
11451,2010,Kedi,Action,4.7,okay,153
11452,2010,Maryada Ramanna,"Action, Comedy",7.4,good,125
11453,2010,Namo Venkatesha,"Action, Crime, Romance",5.4,okay,152
11454,2010,Rama Rama Krishna Krishna,"Action, Comedy, Drama",5.4,okay,161
11455,2008,Sathyam,"Action, Drama",5.0,okay,137
11456,2010,Simha,"Action, Drama",5.9,okay,155
11457,2010,Varudu,"Action, Drama, Thriller",3.5,okay,147
11458,2010,Jhummandi Naadam,Drama,5.5,okay,145
11459,2010,Maen-bal-eui ggoom,"Drama, Sport",6.9,good,121
11460,2008,Gamyam,Drama,8.3,good,120
11461,2010,Les invités de mon père,Comedy,6.5,good,100
11462,2010,Little Blue Pill,Comedy,3.7,okay,93
11463,2010,Rammbock,"Action, Drama, Horror",6.3,good,63
11464,2010,The Flirting Club,Comedy,2.6,bad,90
11465,2007,El shabah,"Action, Crime, Mystery",6.4,good,132
11466,2010,The Last Godfather,"Comedy, Crime, Romance",3.6,okay,100
11467,2010,Shahada,Drama,6.2,good,88
11468,2010,III Slices of Life,"Horror, Sci-Fi, Thriller",3.7,okay,107
11469,2010,Suicide Girls Must Die!,Horror,3.2,okay,97
11470,2008,Habibi Na'eman,Comedy,3.2,okay,95
11471,2010,Die Friseuse,"Comedy, Drama",6.4,good,106
11472,2010,Soul Boy,Drama,6.7,good,61
11473,2010,Bodyguard,Comedy,6.7,good,152
11474,2010,Veda,"Biography, Drama, History",7.3,good,114
11475,2009,Crepuscule,Drama,5.7,okay,70
11476,2010,Inshite miru: 7-kakan no desu gêmu,"Horror, Mystery, Thriller",5.7,okay,107
11477,2010,Beck,"Drama, Music",7.0,good,145
11478,2010,Belle épine,Drama,5.9,okay,80
11479,2010,Deli dumrul kurtlar kuslar aleminde,Comedy,4.2,okay,104
11480,2010,Gekijouban Fate/stay night: Unlimited Blade Works,"Animation, Action, Drama",7.0,good,107
11481,2010,Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizun,"Animation, Action, Fantasy",6.4,good,49
11482,2010,Miss Tacuarembó,"Comedy, Drama, Musical",6.1,good,92
11483,2010,Romantik Komedi,"Comedy, Romance",5.3,okay,95
11484,2010,South Solitary,"Drama, Romance",6.4,good,121
11485,2009,Ogamdo,Drama,5.2,okay,130
11486,2009,Radio: Love on Air,"Drama, Musical, Romance",3.0,okay,105
11487,2009,Tera Mera Ki Rishta,"Drama, Romance",6.8,good,166
11488,2010,Ticked-Off Trannies with Knives,"Comedy, Thriller",5.5,okay,90
11489,2010,Black Forest,Thriller,3.7,okay,79
11490,2010,Pohwasogeuro,"Action, Drama, War",7.4,good,120
11491,2010,Mumu,"Comedy, Drama",6.2,good,95
11492,2010,Pooltime,"Comedy, Romance",3.5,okay,87
11493,2010,Tout ce qui brille,Comedy,6.1,good,100
11494,2010,Tuan yuan,Drama,7.1,good,97
11495,2010,Ang-ma-reul bo-at-da,"Action, Crime, Drama",7.8,good,142
11496,2010,"Toi, moi, les autres","Musical, Romance",5.2,okay,85
11497,2010,Des hommes et des dieux,"Drama, History",7.2,good,122
11498,2010,Hamoni,Drama,7.4,good,115
11499,2010,Hermano,"Drama, Family, Sport",7.3,good,97
11500,2010,Isle of Dogs,"Action, Crime, Thriller",3.5,okay,90
11501,2008,Na-neun Heang-bok-hab-ni-da,Drama,6.2,good,113
11502,2007,Dong-gab-nae-gi-gwawe-ha-gi-le-sseun-too,"Comedy, Romance",6.1,good,125
11503,2010,Kak ya provyol etim letom,Drama,7.0,good,130
11504,2010,Majki,Drama,7.2,good,123
11505,2010,Loong Boonmee raleuk chat,"Drama, Fantasy",6.7,good,114
11506,2009,Al saffah,Drama,4.8,okay,120
11507,2009,Badal Faqed,"Action, Drama, Thriller",6.6,good,105
11508,2010,Dersimiz: Atatürk,"Biography, Drama, History",6.3,good,92
11509,2008,Masgoon Transit,"Mystery, Thriller",6.4,good,114
11510,2010,"Eu cand vreau sa fluier, fluier",Drama,7.1,good,94
11511,2010,Kokuhaku,"Drama, Thriller",7.8,good,106
11512,2010,My iz budushchego 2,"Action, Adventure, Sci-Fi",5.2,okay,98
11513,2010,Natarang,Drama,8.4,good,127
11514,2010,Sans queue ni tête,"Comedy, Drama",5.6,okay,95
11515,2010,The Book of Zombie,"Action, Comedy, Horror",3.7,okay,61
11516,2009,Crush,"Drama, Romance",5.7,okay,77
11517,2010,Sentô shôjo: Chi no tekkamen densetsu,"Comedy, Fantasy, Horror",5.8,okay,89
11518,2010,Takumi-kun Series: Bibou no diteiru,"Comedy, Drama, Romance",6.5,good,81
11519,2010,Bôizu on za ran,"Comedy, Drama",6.7,good,114
11520,2010,Insidious,"Horror, Mystery, Thriller",6.8,good,103
11521,2010,Ça commence par la fin,Romance,5.4,okay,88
11522,2010,The Killing of Jacob Marr,Horror,4.4,okay,110
11523,2007,Stories USA,"Comedy, Drama",2.7,bad,90
11524,2010,10½,Drama,7.1,good,108
11525,2010,Vlees,"Drama, Thriller",4.6,okay,85
11526,2010,The Defiled,"Drama, Horror, Sci-Fi",3.0,okay,100
11527,2010,Blessed and Cursed,Drama,5.3,okay,105
11528,2010,Zero 2,"Comedy, Thriller",7.6,good,90
11529,2010,Yüregine Sor,"Drama, Romance",6.1,good,115
11530,2010,Alien vs. Ninja,"Action, Comedy, Fantasy",4.3,okay,80
11531,2010,Todo lo que tú quieras,Drama,6.6,good,101
11532,2010,Score: A Hockey Musical,Musical,4.4,okay,93
11533,2009,Les signes vitaux,Drama,6.3,good,88
11534,2009,Lock-Load-Love,"Comedy, Romance",5.0,okay,65
11535,2010,Browncoats: Redemption,Sci-Fi,5.0,okay,96
11536,2010,Twisted Seduction,"Comedy, Romance, Thriller",6.1,good,85
11537,2010,L'âge de raison,"Comedy, Romance",5.8,okay,97
11538,2010,Sans laisser de traces,"Crime, Drama, Thriller",6.4,good,95
11539,2010,Susa,Drama,6.7,good,75
11540,2010,Black Eve,Horror,2.8,bad,78
11541,2010,Eyyvah Eyvah,Comedy,7.0,good,104
11542,2010,En Mutlu Oldugum Yer,"Adventure, Romance",4.7,okay,95
11543,2010,Chonmage purin,Comedy,7.1,good,108
11544,2010,O chyom govoryat muzhchiny,Comedy,7.6,good,93
11545,2010,Donkey,"Action, Crime, Drama",3.9,okay,90
11546,2010,Deadly Closure,"Action, Drama, Mystery",2.2,bad,100
11547,2010,Devil's Bridge,"Horror, Thriller",4.3,okay,84
11548,2010,Hunted by Night,Action,2.8,bad,110
11549,2010,I Am Slave,Thriller,6.7,good,82
11550,2010,Ciacho,Comedy,2.7,bad,115
11551,2010,Click,"Drama, Horror, Mystery",3.5,okay,127
11552,2010,Febbre da fieno,Romance,5.8,okay,100
11553,2008,Nems Bond,"Comedy, Romance",3.8,okay,115
11554,2010,Locked Down,"Action, Crime, Thriller",4.3,okay,99
